"geneName","teName","coef","pair","group","age"
"ZNF519","MER52A",0.683422793315104,"MER52A:ZNF519","positive","young"
"ZNF519","MER52C",0.591268531493912,"MER52C:ZNF519","positive","young"
"ZNF519","MER52D",0.565082977998231,"MER52D:ZNF519","positive","young"
"ZNF519","MER66B",0.755974605659977,"MER66B:ZNF519","positive","young"
"ZNF519","SVA_B",0.528612319638453,"SVA_B:ZNF519","positive","young"
"ZNF519","SVA_C",0.613532458380989,"SVA_C:ZNF519","positive","young"
"ZNF519","SVA_F",0.479854104217275,"SVA_F:ZNF519","positive","young"
"ZNF77","L1M4c",-0.535993246445779,"L1M4c:ZNF77","negative","young"
"ZNF77","L2a",0.472453183119243,"L2a:ZNF77","positive","young"
"ZNF77","LTR26",0.45355666153578,"LTR26:ZNF77","positive","young"
"ZNF77","MER57E1",0.481036691683207,"MER57E1:ZNF77","positive","young"
"ZNF169","MER31B",0.622946141989629,"MER31B:ZNF169","positive","old"
"ZNF169","MER54A",0.846333803192214,"MER54A:ZNF169","positive","old"
"ZNF169","MER89",0.796963808383725,"MER89:ZNF169","positive","old"
"ZNF169","MLT1A",0.811330303992716,"MLT1A:ZNF169","positive","old"
"ZNF169","SVA_A",0.455144502087512,"SVA_A:ZNF169","positive","young"
"ZNF169","SVA_B",0.579565459780947,"SVA_B:ZNF169","positive","young"
"ZNF169","SVA_F",0.453581046640598,"SVA_F:ZNF169","positive","young"
"ZNF135","AluJb",-0.443331508887547,"AluJb:ZNF135","negative","old"
"ZNF135","L1M2",-0.65911887304505,"L1M2:ZNF135","negative","old"
"ZNF135","MLT1K",0.776464335257476,"MLT1K:ZNF135","positive","old"
"ZNF354C","L1ME3",0.530126275874158,"L1ME3:ZNF354C","positive","old"
"ZNF354C","L1PA2",-0.521909833514626,"L1PA2:ZNF354C","negative","old"
"ZNF354C","L1PA3",-0.486236485753085,"L1PA3:ZNF354C","negative","old"
"ZNF354C","L1PA4",-0.533031127622158,"L1PA4:ZNF354C","negative","old"
"ZNF354C","L1PA6",-0.483504925773858,"L1PA6:ZNF354C","negative","old"
"ZNF354C","MLT1B",0.551570901991698,"MLT1B:ZNF354C","positive","old"
"ZNF354C","MSTD",0.574981526215895,"MSTD:ZNF354C","positive","old"
"ZNF154","HERVP71A-int",0.729427844953688,"HERVP71A-int:ZNF154","positive","old"
"ZNF154","L1M2a",-0.551256666781808,"L1M2a:ZNF154","negative","old"
"ZNF154","L1M4",-0.543083317989345,"L1M4:ZNF154","negative","old"
"ZNF154","L1M4c",-0.831325854967604,"L1M4c:ZNF154","negative","old"
"ZNF154","L1MB4",0.493827136177924,"L1MB4:ZNF154","positive","old"
"ZNF154","L1MB5",0.604394705278244,"L1MB5:ZNF154","positive","old"
"ZNF154","L1MB7",0.596311796079508,"L1MB7:ZNF154","positive","old"
"ZNF792","MER89",0.49895508381319,"MER89:ZNF792","positive","old"
"ZNF708","MER57-int",0.462146606522484,"MER57-int:ZNF708","positive","young"
"ZNF320","L1MA9",-0.617477056611159,"L1MA9:ZNF320","negative","young"
"ZNF320","LTR12C",0.715996633071135,"LTR12C:ZNF320","positive","young"
"ZNF320","LTR14",0.64832332274424,"LTR14:ZNF320","positive","young"
"ZNF320","LTR14A",0.533054710266919,"LTR14A:ZNF320","positive","young"
"ZNF320","LTR14B",0.576931088028224,"LTR14B:ZNF320","positive","young"
"ZNF320","LTR25-int",0.64578064739031,"LTR25-int:ZNF320","positive","young"
"ZNF320","LTR5B",0.754621235053614,"LTR5B:ZNF320","positive","young"
"ZNF320","LTR5_Hs",0.734624635578416,"LTR5_Hs:ZNF320","positive","young"
"ZNF320","MER54A",0.733112399895661,"MER54A:ZNF320","positive","young"
"ZNF320","MER9a3",0.691893094894352,"MER9a3:ZNF320","positive","young"
"ZNF320","MSTA",0.681278459577409,"MSTA:ZNF320","positive","young"
"ZNF320","MSTB1",0.676121133149791,"MSTB1:ZNF320","positive","young"
"ZNF320","MSTB2",0.635537120903317,"MSTB2:ZNF320","positive","young"
"ZNF320","MSTB",0.671144473075584,"MSTB:ZNF320","positive","young"
"ZNF530","MER34C2",0.452553166118198,"MER34C2:ZNF530","positive","young"
"ZNF530","MSTA-int",0.658952757121783,"MSTA-int:ZNF530","positive","young"
"ZNF530","THE1B-int",0.700029632402388,"THE1B-int:ZNF530","positive","young"
"ZNF530","THE1C-int",0.677744793313423,"THE1C-int:ZNF530","positive","young"
"ZNF530","THE1D-int",0.67054540468288,"THE1D-int:ZNF530","positive","young"
"ZNF730","SVA_E",-0.472109910416975,"SVA_E:ZNF730","negative","young"
"ZNF479","L1PB2",0.480718075111191,"L1PB2:ZNF479","positive","young"
"ZNF479","MER52-int",0.526190984823161,"MER52-int:ZNF479","positive","young"
"ZNF445","AluSc8",-0.751350837730007,"AluSc8:ZNF445","negative","old"
"ZNF445","AluSc",-0.785945587412925,"AluSc:ZNF445","negative","old"
"ZNF445","AluSg",-0.606396734665862,"AluSg:ZNF445","negative","old"
"ZNF445","AluSp",-0.675988834259405,"AluSp:ZNF445","negative","old"
"ZNF445","AluSx1",-0.650644951869458,"AluSx1:ZNF445","negative","old"
"ZNF445","AluSx3",-0.750702374680857,"AluSx3:ZNF445","negative","old"
"ZNF445","AluY",-0.829687074303004,"AluY:ZNF445","negative","old"
"ZNF445","AluYa8",-0.676967774847901,"AluYa8:ZNF445","negative","young"
"ZNF445","AluYc",-0.870841400937039,"AluYc:ZNF445","negative","old"
"ZNF445","AluYd8",-0.781129475040233,"AluYd8:ZNF445","negative","young"
"ZNF445","LTR12C",0.828046618149075,"LTR12C:ZNF445","positive","young"
"ZNF445","LTR5_Hs",0.829307189959726,"LTR5_Hs:ZNF445","positive","young"
"ZNF445","LTR7B",0.829968748419646,"LTR7B:ZNF445","positive","young"
"ZNF445","MER11A",0.843905110395577,"MER11A:ZNF445","positive","young"
"ZNF445","MER21A",0.875409790408154,"MER21A:ZNF445","positive","old"
"ZNF445","MER8",0.823893312911309,"MER8:ZNF445","positive","old"
"ZNF17","HERVK-int",0.780112051295738,"HERVK-int:ZNF17","positive","old"
"ZNF17","L1P2",-0.684613457616284,"L1P2:ZNF17","negative","old"
"ZNF17","L1P3",-0.58218957366853,"L1P3:ZNF17","negative","old"
"ZNF17","L1PA2",-0.622825708437626,"L1PA2:ZNF17","negative","old"
"ZNF17","L1PA3",-0.515374794299447,"L1PA3:ZNF17","negative","old"
"ZNF17","L1PA4",-0.565656766409667,"L1PA4:ZNF17","negative","old"
"ZNF17","L1PA7",-0.511921133858257,"L1PA7:ZNF17","negative","old"
"ZNF17","MLT2B1",0.546343532300462,"MLT2B1:ZNF17","positive","old"
"ZNF17","MLT2B4",0.66244019443597,"MLT2B4:ZNF17","positive","old"
"ZNF555","L1MCa",-0.521001399605638,"L1MCa:ZNF555","negative","old"
"ZNF197","HAL1",-0.587718615645686,"HAL1:ZNF197","negative","old"
"ZNF197","L1M2a",-0.4455384489812,"L1M2a:ZNF197","negative","old"
"ZNF197","L1MCa",-0.67221307989371,"L1MCa:ZNF197","negative","old"
"ZNF197","L1MCc",-0.477627524932139,"L1MCc:ZNF197","negative","old"
"ZNF197","L1MEg",-0.520866755916934,"L1MEg:ZNF197","negative","old"
"ZFP69B","HERV9-int",0.672090397347953,"HERV9-int:ZFP69B","positive","old"
"ZFP69B","HERVH-int",0.703949238160488,"HERVH-int:ZFP69B","positive","old"
"ZFP69B","HERVK-int",0.736209738417785,"HERVK-int:ZFP69B","positive","old"
"ZFP69B","L1MD",-0.49208338479142,"L1MD:ZFP69B","negative","old"
"ZFP69B","L1PB1",-0.557039736120447,"L1PB1:ZFP69B","negative","old"
"ZFP69B","L2a",0.725596706100561,"L2a:ZFP69B","positive","old"
"ZFP69B","LTR13",0.691533952811134,"LTR13:ZFP69B","positive","young"
"ZFP69B","LTR1D",0.486255817557843,"LTR1D:ZFP69B","positive","young"
"ZFP69B","LTR67B",0.723407720351012,"LTR67B:ZFP69B","positive","old"
"ZFP69B","LTR77",0.611725443421076,"LTR77:ZFP69B","positive","old"
"ZFP69B","MER21C",0.726990708486803,"MER21C:ZFP69B","positive","old"
"ZFP69B","MER52A",0.62499107402669,"MER52A:ZFP69B","positive","old"
"ZFP69B","MLT1A0",0.729274898881745,"MLT1A0:ZFP69B","positive","old"
"ZFP69B","MLT1J",0.709840406621838,"MLT1J:ZFP69B","positive","old"
"ZFP69B","MSTA-int",0.724637550957519,"MSTA-int:ZFP69B","positive","old"
"ZFP69B","MSTB2",0.589085119800651,"MSTB2:ZFP69B","positive","old"
"ZFP69B","THE1B-int",0.730366517014552,"THE1B-int:ZFP69B","positive","old"
"ZFP69B","THE1C-int",0.701644166874262,"THE1C-int:ZFP69B","positive","old"
"ZFP69B","THE1D-int",0.701362860910471,"THE1D-int:ZFP69B","positive","young"
"ZFP69","L1MB5",0.492758838646702,"L1MB5:ZFP69","positive","old"
"ZFP69","L1MCa",-0.45335155705003,"L1MCa:ZFP69","negative","old"
"ZFP69","LTR10B1",0.490841864530406,"LTR10B1:ZFP69","positive","young"
"ZFP69","LTR8",0.468647099532125,"LTR8:ZFP69","positive","young"
"ZFP69","MLT1D",0.479637903827601,"MLT1D:ZFP69","positive","old"
"ZNF383","MLT1J2",-0.468117981318995,"MLT1J2:ZNF383","negative","old"
"ZNF383","MLT1J",-0.481119416358682,"MLT1J:ZNF383","negative","old"
"ZNF383","MLT1L",-0.476048796913569,"MLT1L:ZNF383","negative","old"
"ZNF567","L1MC",0.52867082914854,"L1MC:ZNF567","positive","old"
"ZNF567","L1MCa",-0.460546892644916,"L1MCa:ZNF567","negative","old"
"ZNF567","L1ME3A",0.654058162158664,"L1ME3A:ZNF567","positive","old"
"ZNF567","L1MEd",-0.592582723249794,"L1MEd:ZNF567","negative","old"
"ZNF567","L1MEf",-0.504322340133795,"L1MEf:ZNF567","negative","old"
"ZNF567","L1MEg2",0.465124677351672,"L1MEg2:ZNF567","positive","old"
"ZNF567","L1MEg",-0.498974252362859,"L1MEg:ZNF567","negative","old"
"ZNF567","LTR12D",0.524303086792572,"LTR12D:ZNF567","positive","young"
"ZNF573","LTR22A",-0.466609271614172,"LTR22A:ZNF573","negative","young"
"ZNF573","LTR41",-0.473521753934634,"LTR41:ZNF573","negative","old"
"ZNF573","LTR41B",-0.490331792137686,"LTR41B:ZNF573","negative","old"
"ZNF573","LTR50",-0.473082996091379,"LTR50:ZNF573","negative","old"
"ZNF573","MLT1G",-0.522366083476228,"MLT1G:ZNF573","negative","old"
"ZNF33A","L1M1",-0.68746468065137,"L1M1:ZNF33A","negative","old"
"ZNF33A","L1M3",-0.487013088220302,"L1M3:ZNF33A","negative","old"
"ZNF33A","L1MA2",-0.549402007079456,"L1MA2:ZNF33A","negative","old"
"ZNF33A","L1MEc",-0.651581121061903,"L1MEc:ZNF33A","negative","old"
"ZNF33A","L1MEg",-0.545912548771851,"L1MEg:ZNF33A","negative","old"
"ZNF33A","L1PA2",-0.684616917490237,"L1PA2:ZNF33A","negative","old"
"ZNF33A","LTR10B1",0.651972986270029,"LTR10B1:ZNF33A","positive","young"
"ZNF33A","MER11A",0.801050086848546,"MER11A:ZNF33A","positive","young"
"ZNF33A","MER11B",0.7610461284624,"MER11B:ZNF33A","positive","young"
"ZNF33A","MER11C",0.808644303228014,"MER11C:ZNF33A","positive","young"
"ZNF33A","MER66D",0.452096772953896,"MER66D:ZNF33A","positive","young"
"ZNF33A","MER89",0.718981850390816,"MER89:ZNF33A","positive","old"
"ZNF33A","MLT1G",0.783277672468592,"MLT1G:ZNF33A","positive","old"
"ZNF33A","THE1D",0.690800220959266,"THE1D:ZNF33A","positive","young"
"ZNF79","L1MEb",-0.649567280872193,"L1MEb:ZNF79","negative","old"
"ZNF681","AluYc3",-0.547994209687653,"AluYc3:ZNF681","negative","young"
"ZNF681","LTR19C",0.542621093079924,"LTR19C:ZNF681","positive","young"
"ZNF681","MER61C",-0.601452118454056,"MER61C:ZNF681","negative","young"
"ZNF681","MER61D",0.566968935810334,"MER61D:ZNF681","positive","young"
"ZNF681","MER61E",0.675588545172176,"MER61E:ZNF681","positive","young"
"ZNF765","MSTA-int",-0.594706029332927,"MSTA-int:ZNF765","negative","young"
"ZNF765","THE1A-int",-0.554119628285763,"THE1A-int:ZNF765","negative","young"
"ZNF765","THE1B-int",-0.589221617170776,"THE1B-int:ZNF765","negative","young"
"ZNF765","THE1C-int",-0.535558406483233,"THE1C-int:ZNF765","negative","young"
"ZNF765","THE1D-int",-0.508397073190892,"THE1D-int:ZNF765","negative","young"
"ZNF124","LOR1a",-0.501088984078446,"LOR1a:ZNF124","negative","young"
"ZNF605","L1MC5",-0.459310497887794,"L1MC5:ZNF605","negative","old"
"ZNF605","LTR12E",-0.482403537310581,"LTR12E:ZNF605","negative","young"
"ZNF605","LTR14B",-0.487662761204937,"LTR14B:ZNF605","negative","young"
"ZNF605","MamGypLTR3",-0.47381459095746,"MamGypLTR3:ZNF605","negative","old"
"ZNF605","SVA_D",-0.473160081713481,"SVA_D:ZNF605","negative","young"
"ZNF605","SVA_E",-0.517219739274716,"SVA_E:ZNF605","negative","young"
"ZNF782","HERVK-int",0.811868545715793,"HERVK-int:ZNF782","positive","old"
"ZNF782","L1M4",-0.452040251102156,"L1M4:ZNF782","negative","old"
"ZNF782","L1M4b",-0.692056888167583,"L1M4b:ZNF782","negative","old"
"ZNF782","L1MB7",0.641156399374982,"L1MB7:ZNF782","positive","old"
"ZNF782","L1MEb",-0.591491204088329,"L1MEb:ZNF782","negative","old"
"ZNF782","L1MEf",-0.659029871637318,"L1MEf:ZNF782","negative","old"
"ZNF782","MER21A",0.77031572376494,"MER21A:ZNF782","positive","old"
"ZNF136","HAL1",-0.633876399796481,"HAL1:ZNF136","negative","old"
"ZNF136","L1HS",-0.661336913412094,"L1HS:ZNF136","negative","old"
"ZNF136","L1M1",-0.684512776056691,"L1M1:ZNF136","negative","old"
"ZNF136","L1M2",-0.604563034664179,"L1M2:ZNF136","negative","old"
"ZNF136","L1M2c",-0.699315775649833,"L1M2c:ZNF136","negative","old"
"ZNF136","L1M3c",-0.652412116036242,"L1M3c:ZNF136","negative","old"
"ZNF136","L1M3f",-0.63287014067298,"L1M3f:ZNF136","negative","old"
"ZNF136","L1M4",-0.483584754972589,"L1M4:ZNF136","negative","old"
"ZNF136","L1M4b",-0.714117591751059,"L1M4b:ZNF136","negative","old"
"ZNF136","L1M4c",-0.690444263823048,"L1M4c:ZNF136","negative","old"
"ZNF136","L1MA4",-0.542832409812532,"L1MA4:ZNF136","negative","old"
"ZNF136","L1MA4A",-0.513886143246434,"L1MA4A:ZNF136","negative","old"
"ZNF136","L1MA6",-0.451678992006862,"L1MA6:ZNF136","negative","old"
"ZNF136","L1MB4",0.615133341697637,"L1MB4:ZNF136","positive","old"
"ZNF136","L1MB5",0.689248540555364,"L1MB5:ZNF136","positive","old"
"ZNF136","L1MB7",0.647579913854591,"L1MB7:ZNF136","positive","old"
"ZNF136","L1MB8",0.600822310939263,"L1MB8:ZNF136","positive","old"
"ZNF136","L1MCa",-0.690300608453323,"L1MCa:ZNF136","negative","old"
"ZNF136","L1MCc",-0.445320598346328,"L1MCc:ZNF136","negative","old"
"ZNF136","L1MDa",-0.677224407210912,"L1MDa:ZNF136","negative","old"
"ZNF136","L1ME3",0.578799559292258,"L1ME3:ZNF136","positive","old"
"ZNF136","L1ME3A",0.663139952755515,"L1ME3A:ZNF136","positive","old"
"ZNF136","L1MEc",-0.650496046118239,"L1MEc:ZNF136","negative","old"
"ZNF136","L1MEf",-0.642141492866273,"L1MEf:ZNF136","negative","old"
"ZNF136","L1MEg",-0.545404780766868,"L1MEg:ZNF136","negative","old"
"ZNF136","L1P1",-0.798783730737675,"L1P1:ZNF136","negative","old"
"ZNF136","L1P2",-0.715512908760532,"L1P2:ZNF136","negative","old"
"ZNF136","L1PA10",-0.508321001835126,"L1PA10:ZNF136","negative","old"
"ZNF136","L1PA11",-0.481583001477891,"L1PA11:ZNF136","negative","old"
"ZNF136","L1PA13",-0.557532384267556,"L1PA13:ZNF136","negative","old"
"ZNF136","L1PA14",-0.490750975525245,"L1PA14:ZNF136","negative","old"
"ZNF136","L1PA15-16",-0.471725875340584,"L1PA15-16:ZNF136","negative","old"
"ZNF136","L1PA15",-0.546361587297176,"L1PA15:ZNF136","negative","old"
"ZNF136","L1PA2",-0.665130534141594,"L1PA2:ZNF136","negative","old"
"ZNF136","L1PA3",-0.614763552210649,"L1PA3:ZNF136","negative","old"
"ZNF136","L1PA4",-0.635559379524363,"L1PA4:ZNF136","negative","old"
"ZNF136","L1PA6",-0.585308105977993,"L1PA6:ZNF136","negative","old"
"ZNF136","L1PA7",-0.557214021268835,"L1PA7:ZNF136","negative","old"
"ZNF136","L1PA8",-0.478402008476492,"L1PA8:ZNF136","negative","old"
"ZNF136","L1PA8A",-0.585554432399795,"L1PA8A:ZNF136","negative","old"
"ZNF136","L1PB1",-0.61610895803437,"L1PB1:ZNF136","negative","old"
"ZNF136","L1PB2",-0.51352681520008,"L1PB2:ZNF136","negative","old"
"ZNF136","L1PBa1",-0.551957892054008,"L1PBa1:ZNF136","negative","old"
"ZNF136","L1PBa",-0.637845620384742,"L1PBa:ZNF136","negative","old"
"ZKSCAN5","L2a",0.842524756721711,"L2a:ZKSCAN5","positive","old"
"ZKSCAN5","LTR14B",0.657853987682274,"LTR14B:ZKSCAN5","positive","young"
"ZKSCAN5","MER1A",0.878534975351737,"MER1A:ZKSCAN5","positive","young"
"ZKSCAN5","MSTB1",0.782723845069533,"MSTB1:ZKSCAN5","positive","old"
"ZKSCAN5","MSTB",0.778624970622231,"MSTB:ZKSCAN5","positive","young"
"ZKSCAN5","SVA_B",0.608870796098515,"SVA_B:ZKSCAN5","positive","young"
"ZKSCAN5","SVA_C",0.736484773671186,"SVA_C:ZKSCAN5","positive","young"
"ZKSCAN5","SVA_D",0.839418281550235,"SVA_D:ZKSCAN5","positive","young"
"ZKSCAN5","SVA_E",0.826491344095161,"SVA_E:ZKSCAN5","positive","young"
"ZKSCAN5","SVA_F",0.674513561357229,"SVA_F:ZKSCAN5","positive","young"
"ZNF33B","HUERS-P1-int",0.506281401180222,"HUERS-P1-int:ZNF33B","positive","old"
"ZNF33B","LTR33B",0.692823317146461,"LTR33B:ZNF33B","positive","old"
"ZNF33B","LTR50",0.76012497140277,"LTR50:ZNF33B","positive","old"
"ZNF33B","LTR67B",0.729134464469826,"LTR67B:ZNF33B","positive","old"
"ZNF431","LTR14B",-0.591912341074944,"LTR14B:ZNF431","negative","young"
"ZNF431","LTR33B",-0.444792000709843,"LTR33B:ZNF431","negative","young"
"ZNF431","THE1B",-0.528102281083118,"THE1B:ZNF431","negative","young"
"ZNF418","MER31B",0.701100883863714,"MER31B:ZNF418","positive","old"
"ZNF418","MER49",0.726762170082459,"MER49:ZNF418","positive","old"
"ZNF418","MER72",0.669854918299827,"MER72:ZNF418","positive","young"
"ZNF418","MLT1F1-int",0.68015649128766,"MLT1F1-int:ZNF418","positive","old"
"ZNF418","THE1A",0.763552626304566,"THE1A:ZNF418","positive","young"
"ZNF441","AluSc8",-0.729409260197691,"AluSc8:ZNF441","negative","young"
"ZNF441","AluSc",-0.783713938189504,"AluSc:ZNF441","negative","young"
"ZNF441","AluSg4",-0.695937584140284,"AluSg4:ZNF441","negative","young"
"ZNF441","AluSg7",-0.800244372843081,"AluSg7:ZNF441","negative","young"
"ZNF441","AluSg",-0.696969372666656,"AluSg:ZNF441","negative","young"
"ZNF441","AluSp",-0.691720003882914,"AluSp:ZNF441","negative","young"
"ZNF441","AluSq2",-0.687320719622313,"AluSq2:ZNF441","negative","young"
"ZNF441","AluSx1",-0.71991359871503,"AluSx1:ZNF441","negative","young"
"ZNF441","AluSx3",-0.748758341188551,"AluSx3:ZNF441","negative","young"
"ZNF441","AluSx4",-0.774551588116362,"AluSx4:ZNF441","negative","young"
"ZNF441","AluSx",-0.704964334021027,"AluSx:ZNF441","negative","young"
"ZNF441","AluSz",-0.666684027852905,"AluSz:ZNF441","negative","young"
"ZNF441","AluY",-0.783271419242983,"AluY:ZNF441","negative","young"
"ZNF441","AluYa5",-0.572436500606478,"AluYa5:ZNF441","negative","young"
"ZNF441","AluYa8",-0.647072282596063,"AluYa8:ZNF441","negative","young"
"ZNF441","AluYc3",-0.6397799406576,"AluYc3:ZNF441","negative","young"
"ZNF441","AluYc",-0.826105373234978,"AluYc:ZNF441","negative","young"
"ZNF441","AluYd8",-0.653580603410615,"AluYd8:ZNF441","negative","young"
"ZNF441","AluYg6",-0.719564260071873,"AluYg6:ZNF441","negative","young"
"ZNF441","LOR1a",0.726654890540396,"LOR1a:ZNF441","positive","young"
"ZNF441","MER66B",0.770655383049707,"MER66B:ZNF441","positive","young"
"ZNF257","AluJb",0.51005402507973,"AluJb:ZNF257","positive","young"
"ZNF257","AluJr",0.475766753372338,"AluJr:ZNF257","positive","young"
"ZNF786","AluJb",-0.548118792590399,"AluJb:ZNF786","negative","old"
"ZNF786","AluYc",-0.815602169180264,"AluYc:ZNF786","negative","old"
"ZNF786","HERVK3-int",0.842476596377701,"HERVK3-int:ZNF786","positive","old"
"ZNF786","LTR10B1",0.538068337397134,"LTR10B1:ZNF786","positive","young"
"ZNF786","LTR12C",0.776744052818075,"LTR12C:ZNF786","positive","young"
"ZNF786","LTR12D",0.482652916396082,"LTR12D:ZNF786","positive","young"
"ZNF786","LTR71B",0.514124282898681,"LTR71B:ZNF786","positive","young"
"ZNF786","MER21C",0.830599236419039,"MER21C:ZNF786","positive","old"
"ZNF786","THE1B-int",0.857293050043346,"THE1B-int:ZNF786","positive","old"
"ZNF786","THE1C-int",0.735962058341317,"THE1C-int:ZNF786","positive","old"
"ZNF786","THE1D-int",0.795853568751065,"THE1D-int:ZNF786","positive","young"
"ZNF675","AluYd8",-0.713369627728437,"AluYd8:ZNF675","negative","young"
"ZNF675","LTR13_",0.716319017226256,"LTR13_:ZNF675","positive","young"
"ZNF675","LTR18A",0.502111169475836,"LTR18A:ZNF675","positive","young"
"ZNF675","MST-int",0.548178465407532,"MST-int:ZNF675","positive","young"
"ZNF675","MSTA-int",0.858756924605687,"MSTA-int:ZNF675","positive","young"
"ZNF675","MSTB-int",0.734644731549518,"MSTB-int:ZNF675","positive","young"
"ZNF675","MSTB1-int",0.61371610592509,"MSTB1-int:ZNF675","positive","young"
"ZNF675","MSTC-int",0.530072576580947,"MSTC-int:ZNF675","positive","young"
"ZNF675","MSTD-int",0.680806424767147,"MSTD-int:ZNF675","positive","young"
"ZNF675","THE1-int",0.708344501077468,"THE1-int:ZNF675","positive","young"
"ZNF675","THE1A-int",0.852573793291579,"THE1A-int:ZNF675","positive","young"
"ZNF675","THE1B-int",0.875048226672605,"THE1B-int:ZNF675","positive","young"
"ZNF675","THE1C-int",0.855473820056251,"THE1C-int:ZNF675","positive","young"
"ZNF675","THE1D-int",0.890480654908985,"THE1D-int:ZNF675","positive","young"
"ZNF615","MER68",0.664847989310572,"MER68:ZNF615","positive","old"
"ZNF615","MLT1F",0.652001771659659,"MLT1F:ZNF615","positive","old"
"ZNF433","HUERS-P3-int",0.666466246835703,"HUERS-P3-int:ZNF433","positive","young"
"ZNF433","L1PA13",-0.539433111325873,"L1PA13:ZNF433","negative","young"
"ZNF433","L1PA14",-0.479286086257545,"L1PA14:ZNF433","negative","young"
"ZNF433","L1PA15",-0.525260514956159,"L1PA15:ZNF433","negative","young"
"ZNF433","L1PREC2",-0.463821124922831,"L1PREC2:ZNF433","negative","young"
"ZNF433","MER11A",0.714760231148688,"MER11A:ZNF433","positive","young"
"ZNF460","AluSc8",-0.55710149530437,"AluSc8:ZNF460","negative","old"
"ZNF460","AluSc",-0.574813620688808,"AluSc:ZNF460","negative","old"
"ZNF460","AluSg7",-0.566929582925083,"AluSg7:ZNF460","negative","old"
"ZNF460","AluSg",-0.475387653577469,"AluSg:ZNF460","negative","old"
"ZNF460","AluSp",-0.471595854857401,"AluSp:ZNF460","negative","old"
"ZNF460","AluSq2",-0.472410662702976,"AluSq2:ZNF460","negative","old"
"ZNF460","AluSq",-0.489208088577828,"AluSq:ZNF460","negative","old"
"ZNF460","AluSx3",-0.571917396880396,"AluSx3:ZNF460","negative","old"
"ZNF460","AluSx4",-0.47106163521055,"AluSx4:ZNF460","negative","old"
"ZNF460","AluY",-0.628270471823172,"AluY:ZNF460","negative","old"
"ZNF460","AluYa5",-0.795737252663649,"AluYa5:ZNF460","negative","young"
"ZNF460","AluYc",-0.62769397375375,"AluYc:ZNF460","negative","old"
"ZNF460","AluYg6",-0.65811937623591,"AluYg6:ZNF460","negative","young"
"ZNF81","L1MB5",0.586927566912071,"L1MB5:ZNF81","positive","old"
"ZNF81","L1MB7",0.539408927163105,"L1MB7:ZNF81","positive","old"
"ZNF81","L1MB8",0.526267827390517,"L1MB8:ZNF81","positive","old"
"ZNF81","L1ME3",0.587752156566399,"L1ME3:ZNF81","positive","old"
"ZNF81","L1ME3A",0.627649055338127,"L1ME3A:ZNF81","positive","old"
"ZNF790","LTR33",0.480506644428474,"LTR33:ZNF790","positive","old"
"ZNF273","AluYa5",-0.582538269220288,"AluYa5:ZNF273","negative","young"
"ZNF273","LTR12E",0.646583998357218,"LTR12E:ZNF273","positive","young"
"ZNF273","LTR17",0.532763510990065,"LTR17:ZNF273","positive","young"
"ZNF273","MER52A",0.586513051215355,"MER52A:ZNF273","positive","young"
"ZNF273","MER52C",0.494986396967571,"MER52C:ZNF273","positive","young"
"ZNF273","MLT2B4",0.663589787656184,"MLT2B4:ZNF273","positive","young"
"ZNF84","L1HS",-0.702000451546237,"L1HS:ZNF84","negative","old"
"ZNF84","L1ME3A",0.784483316909512,"L1ME3A:ZNF84","positive","old"
"ZNF84","L1P1",-0.793917743930869,"L1P1:ZNF84","negative","old"
"ZNF84","L1P2",-0.709842055208356,"L1P2:ZNF84","negative","old"
"ZNF84","L1P3",-0.718082924391525,"L1P3:ZNF84","negative","old"
"ZNF84","L1P4",-0.489979136883821,"L1P4:ZNF84","negative","old"
"ZNF84","L1PA10",-0.509130794446587,"L1PA10:ZNF84","negative","old"
"ZNF84","L1PA11",-0.462392252153521,"L1PA11:ZNF84","negative","old"
"ZNF84","L1PA13",-0.526670582254355,"L1PA13:ZNF84","negative","old"
"ZNF84","L1PA14",-0.454368873685977,"L1PA14:ZNF84","negative","old"
"ZNF84","L1PA15",-0.514827125966901,"L1PA15:ZNF84","negative","old"
"ZNF84","L1PA16",-0.477580195833725,"L1PA16:ZNF84","negative","old"
"ZNF84","L1PA2",-0.696054575690198,"L1PA2:ZNF84","negative","old"
"ZNF84","L1PA3",-0.608333977975197,"L1PA3:ZNF84","negative","old"
"ZNF84","L1PA4",-0.617778667318924,"L1PA4:ZNF84","negative","old"
"ZNF84","L1PA6",-0.576169425693926,"L1PA6:ZNF84","negative","old"
"ZNF84","L1PA7",-0.547013046328443,"L1PA7:ZNF84","negative","old"
"ZNF84","L1PA8",-0.473730530754311,"L1PA8:ZNF84","negative","old"
"ZNF84","L1PA8A",-0.530028243360357,"L1PA8A:ZNF84","negative","old"
"ZNF84","L1PB2",-0.500858098986326,"L1PB2:ZNF84","negative","old"
"ZNF649","L1P1",-0.555736693451789,"L1P1:ZNF649","negative","young"
"ZNF649","L1P2",-0.483135517836316,"L1P2:ZNF649","negative","young"
"ZNF649","LTR12C",0.648839704406917,"LTR12C:ZNF649","positive","young"
"ZNF649","LTR12E",0.569961143209662,"LTR12E:ZNF649","positive","young"
"ZNF649","SVA_D",0.490812709533033,"SVA_D:ZNF649","positive","young"
"ZNF649","SVA_E",0.495958993881805,"SVA_E:ZNF649","positive","young"
"ZNF248","L1M1",-0.711704347960911,"L1M1:ZNF248","negative","old"
